match_id,radiant_win,duration,radiant_gold,dire_gold,radiant_gold_div,radiant_xp,dire_xp,radiant_xp_div,radiant_wards,dire_wards,radiant_wards_div,radiant_towers_destroyed,dire_towers_destroyed,radiant_towers_destroyed_div,radiant_first_blood
8796486779,True,1690,18160,12877,5283,19362,13294,6068,5,7,-2,2,0,2,1
8796481606,True,1801,17761,14723,3038,16903,16465,438,11,7,4,0,0,0,1
8796480146,True,2031,14793,15440,-647,16069,15027,1042,9,10,-1,0,1,-1,1
8796503332,False,1259,12665,17200,-4535,14508,17362,-2854,10,8,2,0,1,-1,0
8796498406,False,1628,13324,17063,-3739,14301,19440,-5139,14,11,3,0,0,0,1
8796497180,False,1701,13811,18474,-4663,14895,18944,-4049,8,12,-4,0,1,-1,0
8796495937,True,1714,15586,13607,1979,16104,14184,1920,9,9,0,0,0,0,1
8796495804,True,1502,15732,12272,3460,16321,13097,3224,13,8,5,0,0,0,1
8796495074,True,1580,16088,14020,2068,16986,16518,468,10,10,0,1,0,1,0
8796494007,True,1479,16197,11766,4431,18878,13579,5299,10,11,-1,0,0,0,0
8796493122,False,1847,16529,14964,1565,16378,14817,1561,11,15,-4,0,0,0,0
8796492869,True,1675,17733,13819,3914,17880,14444,3436,12,11,1,1,0,1,0
8796492718,False,1678,14419,17367,-2948,15298,17399,-2101,12,16,-4,0,1,-1,0
8796492309,False,1893,12785,15395,-2610,14596,17206,-2610,8,9,-1,0,0,0,0
8796492042,True,1586,17551,14926,2625,18471,14717,3754,9,11,-2,0,0,0,1
8796491931,True,1851,15722,14889,833,16166,16098,68,12,11,1,0,0,0,1
8796490907,True,1945,16755,12059,4696,17202,13435,3767,10,11,-1,0,0,0,1
8796499726,False,1659,15426,16053,-627,15456,17109,-1653,11,11,0,0,1,-1,1
8796514260,True,1116,16444,12286,4158,17623,13098,4525,11,7,4,0,0,0,1
8796512489,True,1322,13471,14488,-1017,15255,15570,-315,11,10,1,0,0,0,1
8796500676,True,1697,16898,12145,4753,17997,14474,3523,12,15,-3,1,0,1,1
8796497279,True,1925,14258,15320,-1062,13444,17091,-3647,11,9,2,0,0,0,1
8796496711,True,1973,15069,15939,-870,17487,19357,-1870,12,11,1,0,0,0,1
8796503802,True,1696,15465,15813,-348,16026,17215,-1189,11,10,1,0,0,0,0
8796498476,False,1922,13777,16334,-2557,14562,18184,-3622,7,2,5,0,0,0,1
8796501596,False,1851,13141,15840,-2699,14704,17244,-2540,10,9,1,0,0,0,0
8796498455,True,1878,14771,13833,938,17118,14994,2124,8,11,-3,0,0,0,0
8796512644,False,1437,12121,16036,-3915,13635,17032,-3397,7,10,-3,0,0,0,0
8796505150,False,1755,15052,14366,686,16080,15466,614,12,14,-2,0,0,0,0
8796503097,True,1797,17169,15467,1702,16630,14686,1944,6,9,-3,2,1,1,1
8796501205,False,1918,13074,16279,-3205,14671,17083,-2412,12,11,1,0,0,0,1
8796500690,True,1946,16460,14109,2351,17552,14651,2901,11,10,1,0,0,0,1
8807371157,True,1654,15874,15063,811,16863,15281,1582,8,14,-6,0,0,0,1
8807369705,True,1611,13877,15300,-1423,15655,16494,-839,10,8,2,0,0,0,0
8807368011,True,1591,16598,17175,-577,19322,16875,2447,7,7,0,0,0,0,0
8807368317,False,1937,13333,16049,-2716,14831,17033,-2202,9,12,-3,0,1,-1,0
8807385955,True,1659,17470,15128,2342,16400,17070,-670,9,14,-5,1,0,1,1
8807384620,True,1473,15205,15153,52,16560,15576,984,16,12,4,0,0,0,1
8807382919,False,1796,15172,14560,612,15418,15355,63,7,5,2,1,0,1,1
8807380098,False,1497,16306,14767,1539,16962,16187,775,11,10,1,1,0,1,1
8807379828,True,1777,16181,16003,178,16587,16251,336,11,13,-2,0,0,0,1
8796332762,True,2272,17059,14309,2750,17759,14202,3557,13,9,4,1,0,1,1
8810588358,True,1064,18232,14414,3818,20209,15583,4626,11,9,2,1,0,1,0
8810581496,True,1809,14980,10014,4966,16211,11979,4232,6,7,-1,1,0,1,1
8810573197,True,2000,16250,15076,1174,16997,16357,640,14,14,0,0,0,0,0
8810573105,False,1260,13463,15938,-2475,14784,17555,-2771,16,14,2,0,0,0,0
8810573102,False,1884,14662,15812,-1150,15841,17511,-1670,13,9,4,0,0,0,0
8810567371,False,1695,12760,17210,-4450,13734,19572,-5838,8,5,3,0,0,0,0
8810566860,True,2057,16092,17566,-1474,16269,18439,-2170,17,14,3,1,0,1,0
8810566259,True,1477,14104,13200,904,16196,14360,1836,8,15,-7,0,0,0,1
8810564880,False,1891,14696,17302,-2606,15671,16914,-1243,8,12,-4,0,2,-2,0
8810560088,True,1926,19178,14387,4791,19116,15967,3149,12,14,-2,0,0,0,1
8810559968,False,2170,15040,18390,-3350,16755,18286,-1531,11,11,0,0,1,-1,1
8810559940,True,2149,13688,12855,833,15036,15426,-390,11,11,0,0,0,0,0
8810553980,False,2148,14458,18671,-4213,15874,19527,-3653,11,13,-2,0,0,0,1
8810553078,False,2174,11141,16896,-5755,13890,17487,-3597,11,8,3,0,1,-1,0
8810552787,True,1975,16644,12955,3689,18328,13433,4895,7,8,-1,0,0,0,0
8810547890,True,2198,13101,14206,-1105,14506,15469,-963,9,11,-2,0,0,0,1
8810547815,True,1772,13885,14283,-398,15636,16156,-520,12,8,4,0,0,0,0
8810547556,False,1801,13108,18513,-5405,13857,17949,-4092,8,13,-5,0,2,-2,0
8810547468,True,2011,17630,14351,3279,17894,15610,2284,10,14,-4,0,0,0,1
8810534963,False,2234,15177,15103,74,15748,16868,-1120,13,8,5,0,0,0,0
8810534830,False,1217,12240,14650,-2410,12819,16848,-4029,14,12,2,0,0,0,1
8810534758,False,1474,11868,16536,-4668,12300,16197,-3897,14,9,5,0,1,-1,1
8810534645,False,1850,16000,17716,-1716,15173,19517,-4344,9,8,1,0,0,0,1
8810531555,True,1885,15475,12887,2588,16585,13839,2746,7,7,0,0,0,0,0
8810529514,True,1810,18319,14583,3736,18671,15556,3115,9,11,-2,2,0,2,0
8810529192,False,1900,12452,15954,-3502,13822,17904,-4082,10,11,-1,0,0,0,0
8810528698,True,1673,17578,13049,4529,17953,14292,3661,9,12,-3,0,0,0,1
8810523223,True,1846,15576,15171,405,16169,16595,-426,8,10,-2,0,0,0,1
8810517277,True,1282,17717,12577,5140,17625,14456,3169,13,8,5,1,0,1,0
8810517258,True,1936,16048,11872,4176,17569,13693,3876,8,6,2,0,0,0,0
8810516853,False,1876,14422,14928,-506,15653,15470,183,10,10,0,0,0,0,1
8810511187,True,1457,16322,15626,696,16464,15703,761,11,12,-1,0,1,-1,1
8810511077,True,2209,16581,13656,2925,16924,14077,2847,10,5,5,0,0,0,0
8810510902,True,1686,13490,15823,-2333,15215,17285,-2070,10,13,-3,0,0,0,0
8810510698,True,1317,16185,12379,3806,17289,13635,3654,7,10,-3,0,0,0,1
8810510474,False,2296,14106,14614,-508,15004,15850,-846,11,10,1,0,0,0,1
8810504968,True,1461,19847,12817,7030,20267,14196,6071,10,10,0,1,0,1,1
8810499372,False,2057,14294,15372,-1078,15257,15805,-548,15,11,4,0,0,0,1
8810499308,False,2057,14264,16459,-2195,14964,17409,-2445,7,10,-3,0,1,-1,0
8810498986,True,1534,18139,15574,2565,17605,14869,2736,8,14,-6,1,0,1,1
8810496254,True,2747,14033,16052,-2019,14350,16033,-1683,10,13,-3,0,1,-1,0
8810493796,True,1844,14646,13570,1076,15512,13643,1869,6,9,-3,0,0,0,1
8810493360,True,1192,17056,13956,3100,16029,15168,861,12,9,3,3,0,3,0
8810487904,True,1849,16181,15495,686,16689,16503,186,14,14,0,0,0,0,1
8810482682,False,2060,12872,14070,-1198,13954,14914,-960,8,8,0,0,0,0,1
8810481799,True,2723,15919,16748,-829,16751,17509,-758,7,9,-2,0,0,0,0
8810475822,True,1858,16773,14389,2384,16998,15060,1938,13,9,4,1,0,1,0
8810471846,True,1907,16033,18808,-2775,15840,19572,-3732,9,14,-5,0,1,-1,1
8810471037,False,2108,17249,14434,2815,17535,16016,1519,6,10,-4,1,0,1,1
8810470392,True,2837,12710,15834,-3124,14405,16313,-1908,13,12,1,0,0,0,0
8810465948,False,1333,14415,18911,-4496,16737,18354,-1617,11,10,1,0,1,-1,1
8810465739,False,1735,13553,16541,-2988,14734,17778,-3044,9,8,1,1,1,0,0
8810465345,True,2239,17144,14868,2276,18472,16282,2190,14,13,1,1,0,1,0
8810463251,True,2237,15115,15317,-202,16143,17069,-926,9,9,0,0,0,0,0
8810462956,True,955,17398,15363,2035,17692,12971,4721,10,12,-2,1,0,1,1
8810461408,True,1707,18259,14460,3799,18623,16009,2614,13,12,1,2,0,2,1
8810460969,False,1578,14811,14886,-75,16003,18178,-2175,10,8,2,0,0,0,1
8810460402,True,1441,18870,17806,1064,18602,16991,1611,15,14,1,1,0,1,0
8810459895,False,1816,15272,15042,230,16660,16230,430,10,7,3,0,0,0,1
8810459398,True,2366,16288,14387,1901,16945,15384,1561,12,10,2,1,0,1,1
8810458442,False,2507,14070,15816,-1746,14791,17710,-2919,12,9,3,1,0,1,0
8810458416,False,2518,13421,14667,-1246,15588,16409,-821,16,16,0,0,0,0,0
8810453804,False,2991,15172,13758,1414,15151,14781,370,11,10,1,0,0,0,1
8810439589,False,3219,14555,14158,397,15290,15852,-562,11,11,0,0,0,0,0
8810436096,True,2086,13772,15300,-1528,14497,15750,-1253,9,10,-1,0,1,-1,0
8810431498,False,1761,15761,17113,-1352,16675,17833,-1158,11,11,0,1,0,1,0
8810431437,True,1877,14999,13389,1610,15113,15661,-548,12,8,4,0,0,0,1
8810431128,False,2017,13531,16076,-2545,13983,17607,-3624,10,10,0,0,0,0,0
8810431126,False,1409,13100,17327,-4227,14739,17706,-2967,11,14,-3,0,0,0,0
8810426347,False,1841,14575,16969,-2394,15897,19102,-3205,11,8,3,0,0,0,1
8810423257,False,2162,15130,16980,-1850,15239,18375,-3136,8,11,-3,0,0,0,1
8810422182,False,2303,14748,14558,190,15974,15826,148,16,12,4,0,0,0,0
8810421912,True,2056,17616,15113,2503,17546,16318,1228,9,10,-1,2,0,2,0
8810420181,False,2846,14118,15496,-1378,14377,16342,-1965,13,14,-1,1,0,1,0
8810417530,False,2323,14277,15081,-804,16028,15634,394,9,11,-2,0,0,0,1
8810416577,True,3193,15658,13691,1967,16620,16025,595,13,12,1,0,0,0,0
8810413455,False,1655,10888,17893,-7005,11929,17913,-5984,11,15,-4,0,1,-1,0
8810412890,True,2571,16381,15045,1336,16155,16559,-404,12,14,-2,0,0,0,1
8810409284,False,2240,15363,16379,-1016,16134,17025,-891,11,12,-1,0,0,0,1
8810409163,True,1800,17743,14573,3170,18036,14553,3483,12,14,-2,0,0,0,1
8810409158,False,2978,13893,16247,-2354,16072,16644,-572,14,8,6,0,0,0,0
8810406293,False,1975,16983,14605,2378,17426,17242,184,13,13,0,1,0,1,1
8810403697,True,2438,14708,14938,-230,14541,15923,-1382,12,10,2,1,0,1,1
8810403051,True,2610,16204,15202,1002,16446,16815,-369,11,12,-1,0,0,0,1
8810401266,False,1916,13440,13891,-451,15171,15533,-362,10,11,-1,0,0,0,0
8810399954,True,1386,16309,15488,821,18005,16681,1324,10,8,2,0,0,0,0
8810399560,False,2088,14847,14847,0,15419,16106,-687,10,12,-2,0,0,0,0
8810399091,True,2056,15585,16370,-785,16732,18542,-1810,10,11,-1,0,0,0,0
8810398785,True,2109,16116,15925,191,16291,16730,-439,11,13,-2,0,0,0,1
8810397565,False,2222,12431,15144,-2713,13308,17189,-3881,8,7,1,0,0,0,1
8810396595,False,3320,14242,13459,783,15197,14212,985,12,11,1,0,0,0,1
8810394568,False,1893,15834,14947,887,17772,15222,2550,13,14,-1,0,0,0,1
8810390666,False,2109,15581,13400,2181,16665,14131,2534,8,12,-4,0,0,0,0
8810386069,True,1763,16799,15440,1359,18362,16899,1463,13,10,3,0,0,0,0
8810384760,False,1944,14051,15470,-1419,15134,17427,-2293,7,9,-2,0,0,0,0
8810383452,True,3678,15543,16932,-1389,15972,17207,-1235,7,10,-3,0,0,0,0
8810382730,True,1739,14566,15140,-574,15565,16087,-522,11,9,2,0,0,0,1
8810382696,False,3427,16544,15567,977,16883,16348,535,6,10,-4,0,0,0,1
8810382622,True,1711,15162,13400,1762,14913,14174,739,12,9,3,1,0,1,1
8810382490,True,1869,14780,12762,2018,15866,13763,2103,9,10,-1,0,0,0,1
8810382231,True,2005,16514,14556,1958,17695,15062,2633,10,13,-3,1,0,1,1
8810376680,False,1746,13250,17154,-3904,14707,17212,-2505,15,13,2,0,0,0,0
8810373462,False,3093,15145,15066,79,17843,17137,706,8,11,-3,0,0,0,1
8810372760,True,1901,16803,14788,2015,18143,15798,2345,15,12,3,1,0,1,1
8810372590,False,3280,17763,15018,2745,18269,16357,1912,13,10,3,1,0,1,0
8810371081,False,2482,13626,15836,-2210,13469,16350,-2881,10,12,-2,0,0,0,0
8810370334,True,2076,16442,13426,3016,17574,13844,3730,7,12,-5,1,0,1,1
8810370249,True,2222,15223,13650,1573,14942,14607,335,11,10,1,0,0,0,0
8810370158,True,1749,18664,12915,5749,17404,14306,3098,16,13,3,2,0,2,1
8810370146,True,1888,13473,16398,-2925,15923,16451,-528,9,8,1,0,2,-2,0
8810370098,False,1850,15464,15030,434,16137,15933,204,12,14,-2,0,0,0,0
8810368083,True,1851,17442,12654,4788,18037,13774,4263,11,10,1,1,0,1,0
8810365941,False,1236,13583,16882,-3299,14104,17754,-3650,13,10,3,0,0,0,0
8810365892,False,1883,13879,16160,-2281,14216,17569,-3353,13,8,5,0,0,0,0
8810365786,True,2185,14556,13785,771,14946,14798,148,11,14,-3,0,0,0,0
8810365563,True,2117,15547,17995,-2448,16639,18569,-1930,14,6,8,0,1,-1,0
8810365450,False,2184,15056,15296,-240,17171,15022,2149,8,7,1,0,1,-1,0
8810365186,False,2748,15706,15368,338,16585,15670,915,13,13,0,0,0,0,1
8810364253,False,2811,13952,14374,-422,14897,14729,168,9,13,-4,0,0,0,0
8810363378,True,2726,13646,13334,312,15204,14584,620,12,14,-2,0,0,0,0
8810362229,True,1948,17376,13286,4090,17765,14083,3682,10,10,0,0,0,0,1
8810362081,True,2006,16044,15647,397,15883,16800,-917,15,13,2,0,0,0,1
8810362077,True,2350,15524,18605,-3081,14747,19560,-4813,11,14,-3,0,0,0,1
8810361535,False,1699,13687,18681,-4994,14086,18855,-4769,8,12,-4,0,0,0,0
8810360206,False,1965,14411,16469,-2058,15258,16261,-1003,8,12,-4,0,0,0,1
8810358148,True,2056,16408,14403,2005,16722,16135,587,16,10,6,0,0,0,1
8810357996,False,1878,14193,12992,1201,17028,13168,3860,12,10,2,0,0,0,1
8810357951,False,2852,17091,17977,-886,18064,18001,63,13,8,5,1,0,1,1
8810357886,False,879,15762,17364,-1602,17793,18619,-826,10,16,-6,0,1,-1,1
8810357739,False,2478,14826,15938,-1112,15284,16836,-1552,13,7,6,0,0,0,0
8810356680,True,2312,16225,14741,1484,17326,15330,1996,11,6,5,0,0,0,1
8810355263,False,1951,12828,15907,-3079,14392,16516,-2124,12,12,0,0,0,0,0
8810354328,False,2352,15757,14593,1164,15664,16456,-792,16,11,5,0,0,0,1
8810354308,True,1280,18533,12608,5925,18517,14296,4221,10,10,0,1,0,1,1
8810353705,False,2128,14569,15709,-1140,15292,16839,-1547,12,12,0,0,0,0,0
8810350682,False,2055,12337,15526,-3189,14865,15356,-491,13,10,3,0,1,-1,0
8810350619,True,2106,15336,14886,450,16985,15824,1161,11,14,-3,0,0,0,0
8810350586,True,2086,16591,14150,2441,17411,15351,2060,10,9,1,0,0,0,0
8810349891,True,3333,17737,14082,3655,17287,15103,2184,13,8,5,0,0,0,0
8810346948,True,2638,15573,15390,183,16402,15297,1105,11,14,-3,0,0,0,0
8810346727,False,2523,18928,18759,169,19023,18042,981,11,12,-1,0,0,0,1
8810345248,True,2953,16539,18260,-1721,16908,19907,-2999,14,15,-1,0,0,0,0
8810338345,True,3518,15739,14042,1697,17149,16351,798,8,12,-4,0,0,0,1
8810337119,True,3572,17806,12721,5085,17672,13898,3774,11,9,2,1,0,1,1
8810320195,True,2117,16668,14463,2205,17040,15747,1293,10,10,0,1,1,0,0
8810248855,True,2297,14438,14054,384,15988,14986,1002,8,9,-1,0,0,0,0
8810237232,False,2269,13772,15757,-1985,14605,16132,-1527,12,11,1,1,0,1,0
8810209714,False,2639,13646,15878,-2232,13379,16215,-2836,14,11,3,0,0,0,0
8810198480,False,4285,15772,14114,1658,15442,14658,784,12,14,-2,1,1,0,1
8810153134,False,1428,12943,18707,-5764,14022,18850,-4828,9,11,-2,0,1,-1,0
8810133497,False,3735,14960,13299,1661,15486,14997,489,12,15,-3,0,0,0,1
8810101404,True,2575,14750,14242,508,15055,15481,-426,13,12,1,1,0,1,0
8810101259,False,2177,14048,16647,-2599,15263,16495,-1232,11,16,-5,0,1,-1,1
8810101059,False,1851,16938,15159,1779,17468,15621,1847,9,13,-4,1,0,1,1
8810100880,False,3520,16689,16144,545,17420,17086,334,10,9,1,0,0,0,0
8810100871,False,2333,13493,16059,-2566,15251,17215,-1964,9,8,1,0,0,0,0
8810100679,False,2518,15249,17559,-2310,14774,18648,-3874,10,10,0,0,0,0,1
8810100542,False,2144,14467,14137,330,17509,15947,1562,12,12,0,0,0,0,0
8810100412,True,1851,14986,12176,2810,17414,14576,2838,12,8,4,1,0,1,1
8810100380,False,1651,14504,15722,-1218,14401,16406,-2005,11,12,-1,0,1,-1,1
8810100268,False,3098,15710,15043,667,16699,15605,1094,11,9,2,0,0,0,1
8810100259,True,2502,15159,14247,912,16262,16138,124,12,13,-1,0,0,0,1
8810099991,False,1857,12205,20676,-8471,13529,20428,-6899,8,10,-2,0,2,-2,0
8810099827,True,1684,16126,15710,416,17142,16790,352,10,9,1,1,0,1,0
8810099826,True,2397,15207,15711,-504,15517,15995,-478,11,10,1,0,1,-1,1
8810099507,True,2492,17225,15272,1953,18193,16588,1605,12,10,2,0,0,0,0
8810099300,True,2067,14613,14852,-239,15084,17059,-1975,12,12,0,0,0,0,0
8810099193,False,2077,14495,15621,-1126,14511,15276,-765,10,12,-2,0,1,-1,0
8810099122,True,2012,17348,13014,4334,18379,13889,4490,11,9,2,1,0,1,0
8810098989,False,3105,13260,13966,-706,14612,15152,-540,9,12,-3,0,0,0,0
8810098965,False,2431,15404,14648,756,16696,15091,1605,9,13,-4,1,1,0,1
8810098835,True,3190,16244,14268,1976,18640,16221,2419,8,11,-3,0,0,0,1
8810098808,False,2947,13723,16336,-2613,14360,18138,-3778,10,15,-5,0,0,0,0
8810098651,True,2087,14300,16908,-2608,15086,17541,-2455,12,11,1,0,1,-1,1
8810098232,True,1890,16947,12013,4934,17167,12913,4254,13,7,6,2,0,2,1
8810098194,False,2621,13511,16980,-3469,15174,17923,-2749,6,7,-1,0,1,-1,0
8810097702,True,2263,15150,15639,-489,16227,16764,-537,10,14,-4,0,0,0,0
8810097517,False,2536,14260,14329,-69,15616,15328,288,9,11,-2,0,0,0,1
8810097512,False,2489,14644,16557,-1913,15249,16188,-939,13,7,6,0,0,0,0
8810097497,False,2320,14462,15345,-883,15797,16588,-791,7,7,0,0,0,0,1
8810097342,False,2405,12092,16856,-4764,13728,17161,-3433,11,11,0,0,0,0,1
8810096960,True,2334,15389,12571,2818,15898,14273,1625,10,10,0,0,0,0,1
8810096823,True,2735,13480,16654,-3174,14724,17309,-2585,9,11,-2,0,1,-1,0
8810096769,True,1751,14576,14209,367,16602,15484,1118,14,10,4,0,0,0,1
8810096740,False,2955,17206,12596,4610,18109,15280,2829,11,8,3,1,0,1,1
8810096726,False,2610,14440,17039,-2599,15609,17677,-2068,10,8,2,0,0,0,0
8810096689,False,1782,10265,14070,-3805,12291,15621,-3330,9,10,-1,0,0,0,0
8810096519,True,1866,18831,13862,4969,17779,15336,2443,10,12,-2,2,0,2,1
8810096503,False,3449,15547,16068,-521,16421,17395,-974,11,11,0,0,0,0,1
8810096486,False,1643,14821,18323,-3502,15337,19892,-4555,8,7,1,0,0,0,0
8810096428,False,2137,13733,15765,-2032,14199,17148,-2949,10,11,-1,0,1,-1,0
8810096427,True,2315,14596,14515,81,15620,16095,-475,11,11,0,0,0,0,0
8810096289,False,2477,15781,16393,-612,17345,17679,-334,8,9,-1,0,0,0,0
8810096113,False,1692,14018,13899,119,15986,15435,551,10,10,0,0,0,0,1
8810096081,True,1875,13292,16319,-3027,15269,17235,-1966,10,6,4,0,0,0,1
8810096000,False,1699,12814,14945,-2131,14646,16327,-1681,11,11,0,0,0,0,0
8810095916,True,3709,14739,15812,-1073,15660,18086,-2426,5,10,-5,0,0,0,0
8810095754,False,2503,16587,14187,2400,17189,15601,1588,9,11,-2,0,1,-1,0
8810095739,False,1311,13247,17122,-3875,14304,18777,-4473,12,12,0,0,0,0,0
8810095669,True,2124,15517,14188,1329,16923,16064,859,11,10,1,0,0,0,0
8810095607,False,1154,12377,20043,-7666,12949,19803,-6854,7,12,-5,0,2,-2,0
8810095562,True,1808,15297,13861,1436,15146,15087,59,11,11,0,0,0,0,1
8810095504,False,1773,14473,17764,-3291,15322,19018,-3696,10,14,-4,0,1,-1,0
8810095488,False,3347,12743,13651,-908,14979,14891,88,12,12,0,0,0,0,0
8810094998,True,2462,13091,15398,-2307,14796,15708,-912,6,13,-7,0,0,0,1
8810094871,False,2717,16112,14780,1332,17650,16188,1462,10,14,-4,0,0,0,1
8810094831,True,2981,17108,14189,2919,17776,14958,2818,11,15,-4,0,0,0,1
8810094826,True,1509,16688,11325,5363,17520,11928,5592,9,8,1,2,0,2,1
8810094807,True,3463,15755,16669,-914,14855,16979,-2124,10,9,1,1,1,0,1
8810094552,False,3203,14879,15597,-718,15943,17080,-1137,9,12,-3,0,0,0,0
8810094530,True,2425,16760,16394,366,17502,17450,52,11,11,0,0,1,-1,1
8810094496,True,3509,15371,13642,1729,17067,15038,2029,9,12,-3,0,0,0,0
8810094197,True,2978,15191,16042,-851,15137,16246,-1109,11,15,-4,0,1,-1,0
8810094135,True,3382,14558,14535,23,16008,15069,939,9,14,-5,0,0,0,1
8810093811,False,2476,15376,16154,-778,15504,16394,-890,11,8,3,0,0,0,1
8810093789,True,2681,14295,15993,-1698,15371,17813,-2442,13,15,-2,0,0,0,0
8810093680,True,3077,13837,14035,-198,15673,15470,203,13,12,1,0,0,0,1
8810093589,False,2403,16475,13866,2609,16462,14834,1628,13,16,-3,1,0,1,0
8810093445,True,2102,17066,12391,4675,16709,13950,2759,12,11,1,2,0,2,1
8810093357,False,1912,13539,14747,-1208,14527,16500,-1973,12,12,0,1,1,0,1
8810093004,True,1786,14518,13276,1242,16175,15918,257,11,10,1,0,0,0,1
8810092822,True,1913,20553,17335,3218,20784,16718,4066,13,10,3,0,0,0,0
8810092621,False,2597,13959,14412,-453,16019,15854,165,16,14,2,0,0,0,0
8810092604,False,2456,17134,18002,-868,17797,18272,-475,12,16,-4,1,0,1,1
8810092423,True,3288,14117,12506,1611,15867,13644,2223,12,10,2,0,0,0,0
8810092298,False,2183,15121,15826,-705,17248,17410,-162,13,15,-2,0,0,0,0
8810092295,True,1731,14046,17351,-3305,14835,16832,-1997,13,13,0,0,2,-2,0
8810092181,False,1270,13126,17802,-4676,13351,18753,-5402,9,8,1,0,0,0,0
8810092160,False,2779,14556,14338,218,14305,16590,-2285,15,11,4,0,0,0,0
8810092093,True,2640,14571,16861,-2290,14524,17489,-2965,12,13,-1,0,0,0,0
8810092075,True,1689,15214,13727,1487,17371,14927,2444,12,13,-1,0,0,0,0
8810091914,True,2906,15556,14973,583,17901,14714,3187,11,13,-2,0,0,0,0
8810091851,False,2575,14214,14588,-374,15403,16280,-877,12,9,3,0,0,0,1
8810091843,True,2623,12587,12797,-210,15203,13405,1798,11,12,-1,0,0,0,0
8810091758,True,1575,14300,15496,-1196,15302,16155,-853,8,10,-2,0,0,0,0
8810091734,True,2589,15447,15168,279,16834,15248,1586,9,9,0,0,0,0,1
8810091018,False,2558,15127,15700,-573,14726,17575,-2849,13,11,2,1,0,1,0
8810090855,False,2351,14135,13581,554,15640,13165,2475,7,9,-2,0,1,-1,1
8810090220,True,2242,13062,20714,-7652,14736,19767,-5031,10,13,-3,0,2,-2,0
8810090133,False,2725,14401,13869,532,16056,15308,748,11,9,2,0,0,0,0
8810089992,True,2405,16923,12367,4556,17549,14595,2954,12,6,6,0,0,0,1
8810089944,False,2179,14886,16508,-1622,15327,17371,-2044,11,14,-3,0,0,0,1
8810089920,False,2505,14442,12755,1687,15382,13949,1433,9,13,-4,0,0,0,0
8810089585,True,1172,17434,13976,3458,17967,15015,2952,11,7,4,2,0,2,0
8810089572,True,2040,15752,14061,1691,16325,15814,511,12,12,0,0,0,0,1
8810089514,True,1571,17670,13750,3920,18499,15345,3154,11,15,-4,0,0,0,0
8810089388,False,2613,17432,14761,2671,17798,16215,1583,8,10,-2,1,0,1,1
8810089136,True,2306,16205,16057,148,15989,16161,-172,9,16,-7,1,0,1,1
8810089099,True,1586,14065,13538,527,16132,14110,2022,8,5,3,0,0,0,0
8810088988,True,1496,17131,12858,4273,17434,14042,3392,12,10,2,1,0,1,1
8810088930,True,3064,15206,18405,-3199,14770,18484,-3714,13,15,-2,0,1,-1,0
8810088662,False,1642,14625,18123,-3498,16012,19615,-3603,10,9,1,0,0,0,1
8810088476,False,2509,16393,13592,2801,17780,15287,2493,9,6,3,0,0,0,1
8810088371,True,2155,13770,16475,-2705,14979,18560,-3581,12,6,6,0,0,0,0
8810088248,True,3163,15924,15398,526,18035,16180,1855,11,15,-4,0,0,0,1
8810088226,True,1830,16329,14136,2193,17216,15206,2010,14,14,0,1,0,1,1
8810087819,False,2188,15573,15071,502,17522,16699,823,11,5,6,0,0,0,0
8810087760,False,1921,13230,17561,-4331,14058,17528,-3470,10,11,-1,0,1,-1,0
8810087752,True,1304,17090,12851,4239,16610,12719,3891,8,13,-5,1,0,1,1
8810087729,False,2577,12634,15238,-2604,14378,15572,-1194,13,9,4,0,1,-1,0
8810087614,False,2064,13850,14593,-743,15421,16051,-630,16,12,4,0,0,0,1
8810087597,True,2462,15136,13869,1267,16993,14768,2225,8,6,2,0,0,0,0
8810087469,False,2934,14652,16448,-1796,14617,18466,-3849,9,12,-3,1,0,1,1
8810087430,True,1917,16134,15617,517,17101,16417,684,7,10,-3,1,1,0,0
8810087264,True,2232,15130,15643,-513,16204,14827,1377,10,11,-1,0,0,0,0
8810087002,True,2250,14873,17347,-2474,14813,18454,-3641,12,15,-3,0,0,0,0
8810086945,True,2647,15067,16477,-1410,15939,17070,-1131,9,7,2,0,1,-1,0
8810086890,True,1817,14885,16295,-1410,16806,16988,-182,9,13,-4,0,0,0,0
8810086767,False,1997,15315,13502,1813,15869,14695,1174,8,8,0,1,0,1,1
8810086516,True,3302,12365,16810,-4445,12832,17612,-4780,9,13,-4,0,0,0,0
8810086476,False,1864,13646,18959,-5313,13345,19296,-5951,15,11,4,1,0,1,1
8810086424,False,3191,17241,12733,4508,18790,14184,4606,12,9,3,1,0,1,0
8810086215,False,3718,15661,13869,1792,17668,13902,3766,11,10,1,0,0,0,1
8810086045,False,1690,12565,15796,-3231,13993,18123,-4130,6,11,-5,0,0,0,0
8810085803,True,1562,17307,14818,2489,18572,16963,1609,11,11,0,3,0,3,1
8810085652,False,1259,11682,18620,-6938,12079,19142,-7063,7,8,-1,0,1,-1,0
8810085569,False,2376,14914,15421,-507,14424,16191,-1767,10,10,0,0,0,0,0
8810085567,True,1216,17443,12786,4657,18240,13568,4672,10,8,2,2,0,2,0
8810085498,False,2053,16862,13561,3301,18174,14255,3919,8,11,-3,1,0,1,0
8810085491,False,1826,14761,16565,-1804,15692,18300,-2608,11,12,-1,0,0,0,1
8810085360,True,1847,15210,15343,-133,17139,15866,1273,11,14,-3,0,1,-1,0
